screen_name,location,lat,long
lse_london,"London, England",51.5073219,-0.1276474
CI2100,"Toronto, Ontario",43.6534817,-79.3839347
congresofeap21,"Universidad de Deusto, Bilbao",43.2712452,-2.9385576
ZTCORPORATE,"Houston, Texas",29.7589382,-95.3676974
DSI_NM_TX,"New Mexico, USA",34.5708167,-105.993007
farquad87,Cornwall UK,50.443348900000004,-4.62465658489158
MedHatLegal,"Medicine Hat, Alberta",50.04303,-110.679016
FortMacLegal,"Fort McMurray, Alberta",56.7291997,-111.3885221
Lloyd_Legal,"Lloydminster, Alberta",53.279995,-110.00885
cyngorcaerdydd,"Caerdydd, Cymru",51.4816546,-3.1791934
lillymckim,"Florida, USA",27.7567667,-81.4639835
Tripleseat,Boston,42.3602534,-71.0582912
CurtCoMedia,"Malibu, CA",45.9482191,-75.8745834
thefintechtimes,"London, England",51.5073219,-0.1276474
Roberto_68092,São José dos Campos - SP,-23.1805011,-45.8872969
fisiodelaserna,"Madrid/Orense/Santiago, España",NA,NA
HarvardindaHood,"San Antonio, TX",29.4246002,-98.4951405
012jcyl,Castilla y León  España,41.8037172,-4.7471726
lo1906,paris,48.8566969,2.3514616
alexandraheuser,America,51.44770365,5.966069282055592
HiWabbi,"Boston, MA",42.3602534,-71.0582912
ShorelineBiome,"Farmington, CT",41.7198216,-72.8320435
mitsloanexperts,"Cambridge, MA",42.3750997,-71.1056157
montag74,Paradise ,36.1150858,-115.1734142
tamielle_hankie,"Maidenhead, England",51.5237638,-0.718806
CptnVelazquez,"San Fernando de Henares,Madrid",40.4248548,-3.5350369
swygal71,"Houston, Texas",29.7589382,-95.3676974
MoFoundHealth,"St  Louis, Missouri",38.6264178,-90.1998378
DeloitteCB,United States,39.7837304,-100.4458825
C_dPaz,"Madrid, España ",40.4167047,-3.7035825
rciudadhabana,Cuba,23.0131338,-80.8328748
revista_gestion,Ecuador,-1.3397668,-79.3666965
deia_eus,Bilbao,43.2630051,-2.9349915
narisk_services,"Altamonte Springs, FL",28.6619154,-81.3885899
GOESbyJuniper,https //www goesmagazine org/,NA,NA
CareerJoy,"iPhone   ,- ",NA,NA
mrt7384,USA,39.7837304,-100.4458825
di_stabia,Castellammare di Stabia  Na ,40.6943046,14.4804813
SheriffSF,"San Francisco, CA",46.8443248,-71.2743272
bgwatcher34, Montpellier ,43.6112422,3.8767337
coconut_llc,"Brentwood, NY",40.7810749,-73.2424884
SindacoCimmino,Castellammare di Stabia  Na ,40.6943046,14.4804813
labruunt,Berlin,52.5170365,13.3888599
PierreJury,Ottawa,45.421106,-75.690308
martyweilwapost,Washington DC,38.8949855,-77.0365708
_darktim,Schweiz,46.7985624,8.2319736
CMS_UK_Pensions,United Kingdom,54.7023545,-3.2765753
lonelytraveller,"Firenze, Italy",43.7698712,11.2555757
smidbeach,New York,40.7127281,-74.0060152
Angelsfeartogo,England,52.7954791,-0.5402402866174321
kurtislroy,"Medicine Hat, Alberta",50.04303,-110.679016
ginadimeo,New York,40.7127281,-74.0060152
AngelesCityAds,"Angeles City, Philippines",7.1221824,125.6453029
ismysn,Paflagonya ,NA,NA
ESR__Info,France,46.603354,1.8883335
IonisDisrupts,"New York, USA",40.7127281,-74.0060152
RaymieLL,Edmonton,53.535411,-113.507996
BorisMericskay,"Rennes, France",48.1113387,-1.6800198
AMPGlobalYouth,Washington DC   nat l network,NA,NA
mamie21200,BEAUNE  COTE D OR  France,47.1109409,4.805853040316039
RatherDog,USA,39.7837304,-100.4458825
ATLERDOC,"Atlanta, GA",33.7490987,-84.3901849
MMEPINYC,"New York, New York",40.7127281,-74.0060152
TheWebmommy,"Maryland, USA",39.5162234,-76.9382069
PROESPAHgo,Dr  Arnulfo G Farias  ,NA,NA
JerryBarmash,New York,40.7127281,-74.0060152
gilleskheops,"Marseille, France",43.2961743,5.3699525
CHNetwork_,"Columbus, OH",39.9622601,-83.0007065
GauravT3chie,"Dallas, TX",32.7762719,-96.7968559
Radar_Science,Québec,52.4760892,-71.8258668
NickWestcottRAS,London,51.5073219,-0.1276474
FireAndIce2020,Over the Rainbow,52.7269196,-1.9718449
GBaratech,"Barcelona, España",41.3828939,2.1774322
askrtk,"NY, NJ, CT",40.7590343,-73.9998669
liammilne,Cardiff,51.4816546,-3.1791934
guerreroespejo,"Valencia, España",39.4697065,-0.3763353
VinothAIADMK,"Coimbatore, India",11.0018115,76.9628425
LVlovesHaven,"California, USA",36.7014631,-118.7559974
EntendiendoFX,MTY-NL,25.7481278,-100.2992905
giomaytac,"Lima, Perú",-12.0621065,-77.0365256
theacloud,"London, UK",51.5073219,-0.1276474
CometsMum,Canada,61.0666922,-107.9917071
Satyajit_Sarang,"Bengaluru, India",12.9791198,77.5912997
speyquine,Scotland,56.7861112,-4.1140518
DieSachsen,Sachsen,50.9295798,13.4585052
IEU_Universidad,México,19.4326296,-99.1331785
anonymousScot1,"Bonhill, Occupied Scotland",NA,NA
CeoOutspoken,The Boardroom,52.0785974,4.303811
Skelton__7,Not Seatlle,NA,NA
CurisSystem,"Oviedo, FL",28.6702526,-81.2084941
spiller2,"Cork, Ireland",51.8979282,-8.4705806
nmleo_a1,"Delhi, India",28.6517178,77.2219388
noxerino,Pianeta Terra ,52.3680098,4.887771
WASHLIT,"Washington, DC",38.8949855,-77.0365708
HautAnjou,"Château-Gontier, France",47.8263058,-0.7066665
EmilianoSilv74,Roma ,41.8933203,12.4829321
Latitud21mx,"Quintana Roo, México",19.6666671,-88.5000001
MarianaRRAfonso,"London, England",51.5073219,-0.1276474
girardbille,Lausanne,46.5218269,6.6327025
stunningactres,india,22.3511148,78.6677428
alexbro2525,"London, England",51.5073219,-0.1276474
philly_doula215,"Philadelphia, PA",39.9527237,-75.1635262
GGCFD30,"Washington, DC",38.8949855,-77.0365708
trishkall1,"Milford, CT",41.2222218,-73.0570603
TouFouX_News,"Tours, France",47.3900474,0.6889268
CFTC37metal,"TOURS, France",47.3900474,0.6889268
TOUFOUX,TOURS,47.3900474,0.6889268
pertti_ikonen,"Helsinki, Suomi",60.1674098,24.9425769
MiddayWYPR,"Charles Village, Baltimore",39.3216829,-76.6167849
boogienitesFD,Nationwide,51.5382399,-1.7769666750000002
prjctfish,"New York, NY",40.7127281,-74.0060152
majanovelist,UK,54.7023545,-3.2765753
NoidaConnect,Noida,28.5356329,77.3910727
RayAgua1031,San Francisco,37.7790262,-122.4199061
PGoggolidou,Wolverhampton and Mytilene,NA,NA
lewis_louisa,"London, UK",51.5073219,-0.1276474
ArizonaPrensa,Estados Unidos,39.7837304,-100.4458825
ubc_health,"Vancouver, British Columbia",49.2608724,-123.1139529
looongleggs,East Coast,1.3104654,103.9235132
Giovannadarco28,Italy,42.6384261,12.674297
debweinstein,"Toronto, Canada",43.6534817,-79.3839347
_nrtmexico,"Coahuila de Zaragoza, México",27.3333331,-102.0000001
RASmith2017,"Buffalo, NY",42.8867166,-78.8783922
Prensahospifusa,"Fusagasugá, Cundinamarca",4.3369235,-74.3644854
365Poland,Poland / CEE / EU,NA,NA
KarimLeSavoyard,Bassin lémanique,46.3571238,6.0925291
FilippoLoVerde,"Palermo, Sicilia",38.1112268,13.3524434
Cmoncoiffet,Rennes / France,48.1113387,-1.6800198
kp53,"Tallahassee, FL",30.4380832,-84.2809332
mustafaduran038,"Kayseri, Türkiye",38.7225274,35.4874516
CoryFry,"Victoria, BC",48.4283182,-123.3649533
jmarois,FRANCE,46.603354,1.8883335
PutneyPolitics,South West London,51.5073219,-0.1276474
Robinkh45900445,Bangladesh ,24.4768783,90.2932426
flygriz,"Texas, USA",31.8160381,-99.5120986
radiowink,"Bothell, WA",47.7598697,-122.2068288
EjeCentral,México,19.4326296,-99.1331785
emranally,"Miami, Florida",25.7742658,-80.1936589
cnhed,"Washington, DC",38.8949855,-77.0365708
ilmondodiwit,"italy, marciana marina, elba",42.8053863,10.1954976
richsanders_99,"New York, USA",40.7127281,-74.0060152
thomasboost,België,50.6402809,4.6667145
bedesabril21,"Ciudad Autónoma de Buenos Aires, Argentina",-34.6075682,-58.4370894
crypto_zappa,joe s garage,31.995474,35.856239
TheInfluenzers,"Washington, DC",38.8949855,-77.0365708
MeganShayRE,"Poulsbo, WA",47.7391366,-122.63928
Yar25M,"Marín, edo Yaracuy",NA,NA
AgilityPRS,Ottawa,45.421106,-75.690308
WoodstockRoss,Cash App   WoodstockRoss ,NA,NA
BuijsWilly,België,50.6402809,4.6667145
dougmarcus,"New Jersey, USA",40.0757384,-74.4041622
LauraHolst,Southern California,34.0218833,-118.28586726915088
Chris_Sheldon_,Ile de France,48.6443057,2.7537863
erica_iacobelli,Italia,42.6384261,12.674297
_Bay_Ta,dünya,26.5215,109.018
SparkConfer,"Toronto, Ontario",43.6534817,-79.3839347
pyoung1028,"Allen, TX",33.1031744,-96.6705503
Misterjspencer,"Rural Sussex, UK",51.5143623,-0.1321773
dmarko_dj,Vineland NJ,39.4862777,-75.0254256
ESPNFeedback,Bristol,51.4538022,-2.5972985
Doumig83,Var,43.4173592,6.2664620128919
wernerwelge1,"Altstadt-Lehel, Múnich ",48.1378285,11.5745823
LaurenLifeLemon,"Chicago, IL",41.8755616,-87.6244212
OneWayCast,  Ford Explorer,NA,NA
MarathiRojgar,"Pune, India",18.521428,73.8544541
marcellalaluna,"Calabria, Italy - Miami",NA,NA
AnotherDollarRy,"Minnesota, USA",45.9896587,-94.6113288
Moshe4479,"Brooklyn, NY",40.6501038,-73.9495823
cosmogirl57,"Mumbai, India",18.9387711,72.8353355
SadieLee5811,"California, USA",36.7014631,-118.7559974
JamesHowdenIII,"Ottawa, Canada  prev  Dalian ",NA,NA
radiosarajevo,Sarajevo,43.8519774,18.3866868
AVPC_ARPA,Provincia de Ávila,40.62327675,-4.835420185671541
CarineBLOCH,"Paris, Ile-de-France",48.8566969,2.3514616
TDITDNothing,Manchester,53.4794892,-2.2451148
rebekahljohnson,Denver Colorado,39.7392364,-104.9848623
XmoStrata,Maidstone - Kent,51.2748258,0.5231646
GauquelinIgor,"Salta, Argentine",-25.1076701,-64.3494964
Mischa3189,United States,39.7837304,-100.4458825
BrownButler1919,"Leeds, England",53.7974185,-1.5437941
simonbrown999,"Cambridgeshire, UK",52.333333,0.083333
ContactoenMedio,México D F ,16.7323714,-93.1177512
alisadoc1,"Boston, MA",42.3602534,-71.0582912
SHC_Careers,"Stanford, CA",37.426540700000004,-122.17029258409187
forzatleti14,"Miami, FL",25.7742658,-80.1936589
period_victoria,"Durango, Mexico",24.833333,-104.833333
trecoolx,Alligator Fuck House,NA,NA
DrBaberGhauri,"Philadelphia Suburbs, PA",NA,NA
colectivotomate,Todo México,47.7739008,-122.30896659124669
moultongroupmd,"Monroe, Michigan ",41.9153358,-83.5135665
_florcastillo_,Switzerland GVA / Mexico CDMX,NA,NA
JayneInnes,Coventry,52.4081812,-1.510477
macalawbk,"Brooklyn, New York",40.6501038,-73.9495823
Ggbdibe,"Amburgo, Germania",53.5437641,10.0099133
RightfullyNumb,Gulf Coast ,26.301135,-81.797742
IDermNYC,"New York, NY",40.7127281,-74.0060152
bdhgovtr,"Başakşehir, İstanbul",41.0976935,28.8061626
GtownCAROLA,"Washington, DC",38.8949855,-77.0365708
PIRATAPACHE,Nassau  ,25.0783456,-77.3383331
lpachter,"Pasadena, CA",49.0139234,-57.5986531
Marc_Doyer,"Breuil-le-Vert, Picardie",49.3623895,2.4370282
TerraFirma2020,United States,39.7837304,-100.4458825
Dr_Pandey_Heart,"Cambridge, Ontario, Canada",43.3600536,-80.3123023
TarotPriestess1,"Maine, USA",45.709097,-68.8590201
cmdlatrinidad,"Caracas, Venezuela",10.506098,-66.9146017
_varunsethi_,"Bengaluru, India",12.9791198,77.5912997
Hammers_Alexand,"London, Europe",51.4932696,0.0553015
NFOIC,United States,39.7837304,-100.4458825
Nebrodinotizie,Galati Mamertino,38.0315592,14.7725171
varesenews,Varese,45.83971285,8.754157594917665
fixit416,"Toronto, Ontario, Canada",43.6534817,-79.3839347
astak9,Nederland,52.5001698,5.7480821
f0cusPanic,"Ware, MA",42.2690764,-72.271023
Capitalhum_ch,"Chacao, Venezuela",9.9397059,-67.4236751
Edd_Eddiiy,"Puebla, México",18.833333,-98
eleperre,"Copiapó, Chile",-27.3664897,-70.3322733
payasospital,"Valencia, España",39.4697065,-0.3763353
JlpezG,"Santiago de Compostela, España",42.8804219,-8.5458608
tracyrocks,"brooklyn, ny",40.6501038,-73.9495823
JeffAdams82,"Martinsburg, WV",39.4562528,-77.9639604
qlik,"King of Prussia, PA  HQ ",40.0908111,-75.3832484
AJustHarvest,"Chicago, IL",41.8755616,-87.6244212
OmegaRE,"King of Prussia, PA",40.0908111,-75.3832484
Geovax_News,"Atlanta, Georgia",33.7490987,-84.3901849
iGrette,Hogsmead Village,51.05912925,-3.1842702000000025
EPDGamers,"Maine, USA",45.709097,-68.8590201
pittLAGOS,"Pittsburgh, PA",40.4416941,-79.9900861
AlzAdvocateCA,"Oakland, CA",44.4521637,-64.3551639
MinneapolisEric,"Minneapolis, MN",44.9772995,-93.2654692
javelinsam,"Essex, England",51.77046785,0.46466977412300386
1815_online,Visp,46.11758005,7.866476544533072
BeverleyShidou,Cefiro,2.2709369,-76.7592735
SSainzS,"Madrid, España",40.4167047,-3.7035825
alexdperez,Xalapa/Villahermosa ,19.564269,-96.9103396
saidydoll,the world,45.1047263,7.695728
HealthPolicyW,"Geneva, Switzerland",46.2017559,6.1466014
chicagopatch,Chicago ,41.8755616,-87.6244212
Mark_Jan,The Netherlands,52.5001698,5.7480821
GuruprasadGudi,Bangalore,12.9791198,77.5912997
TraderWaz,"Texas, USA",31.8160381,-99.5120986
SaluteLab,"Palermo, Sicilia",38.1112268,13.3524434
jeffreycpacfa,san francisco,37.7790262,-122.4199061
Swamp_Cop,"St Louis, MO",38.6264178,-90.1998378
RevReidWalker3,"Zionsville, IN",39.950724,-86.2616968
SolopreneurOnYT,Wall St ,40.704756,-74.006889
ThingsiHaveMade,Chicago,41.8755616,-87.6244212
GoDiabetesMD,"Santa Barbara, California",34.4221319,-119.7026673
haralabios,Σε κάποιο βουνό ,NA,NA
BalaoBeafrika,République Centrafricaine,7.0323598,19.9981227
CologneShithole,"Köln, Deutschland",50.938361,6.959974
alvaradomfg,"California, USA - Global",32.8840952,-117.2413721
Unlimited_Grp,International,50.109345950000005,14.393264664529315
BongaigaonTimes,"Bongaigaon, Assam, IN",26.4800126,90.5580387
ONU_France,Brussels,50.8465573,4.351697
AdrianLaRioja,La Rioja-Capital,-29.4127411,-66.8558795
CaptAKJ,"Surat/Pipavav/Bihar, India",NA,NA
stickerdujour,"Silver Spring, MD USA",38.9959461,-77.0276231
Margtwit,"Rochester, MN",44.0234387,-92.4630182
TheHalliCJShow,"Florida, USA",27.7567667,-81.4639835
seanfrith,Vancouver   Whistler,49.3899362,-123.0710497
DRockWar,"Toronto, Ontario",43.6534817,-79.3839347
brugh_patrick,"Baltimore, MD",39.2908816,-76.610759
Cucina_Italiana,Milano - Piazza Castello  ,NA,NA
NewEnglander54,New England,46.5391751,-102.8682231
DomaineLogisson, E  N,NA,NA
pictanews,Lyon,45.7578137,4.8320114
Dwarikanathrath,Ahmedabad,23.0216238,72.5797068
Jornalismo106,São Luis - Maranhão,-2.5634605,-44.2448718
rajarazaq,Muzaffarabad AK,34.3734751,73.4702407
stylianosbeta,United States,39.7837304,-100.4458825
voteblichar,Kutztown,40.5173165,-75.7774177
alinegdeg,Den Helder Mariëndal zuidoost,NA,NA
1point15,"Durham,UK",54.666667,-1.75
MonitorSur,"Chiapas, México",16.5000001,-92.5000001
AlfanHasan15,"Mojokerto, Jawa Timur",-7.54104285,112.50966915498462
gordondeb,"Massachusetts, USA",42.3788774,-72.032366
KtonyjoseMM,"Kottayam, India",9.6287383,76.64553257124857
GREGOIREYves1,Seine-Maritime,49.66323745,0.9401133910609153
AnatNeuroUCC,"Cork, Ireland",51.8979282,-8.4705806
BenMas7,"New Delhi, India",28.6138954,77.2090057
fashionfabuk,London,51.5073219,-0.1276474
danielwaynelee0,"Culver City, CA",34.0211224,-118.3964665
annecollier,"Salt Lake City, UT",40.7596198,-111.8867975
skymode,"Seattle, WA",47.6038321,-122.3300624
lilcheeptweets,Neverland,36.5483056,-121.9197466
DE_LAP_LAW,"Wilmington, DE",39.7459468,-75.546589
Greg_G84,Warszawa / Hong Kong,NA,NA
FaisalAMahdi,"Adamawa, Nigeria",9.5129772,12.3881887
isport360,"New Jersey, USA",40.0757384,-74.4041622
VN_Times,Peterborough,52.5725769,-0.2427336
MediapartBlogs,Paris,48.8566969,2.3514616
JustinKaufmann,"Chicago, IL",41.8755616,-87.6244212
_UkraineOnline_,Украина,49.4871968,31.2718321
JeffCourteau,"Québec, Canada",52.4760892,-71.8258668
laurabrunell,"Spokane, WA",47.6579425,-117.4212265
AdamGagnon01,Waterloo,42.4979693,-92.3329637
kattabos,England,52.7954791,-0.5402402866174321
NPC_LCB,"Los Angeles, CA",34.0536909,-118.2427666
Heidiv40,"Long Island, NY",40.85172235,-73.09921882199973
INInstitute,"Indianapolis, IN",39.7683331,-86.1583502
Rapboy24,PR,50.0596288,14.446459273258009
AngelikaEyeaM,Planet Earth ,41.1018669,-81.1515962
CancelChrissyT,Everything Texas ,NA,NA
DrLen,Atlanta GA,33.7490987,-84.3901849
Coloursofthewi6,Manchester,53.4794892,-2.2451148
HugoSarrazin,Silicon Valley,37.4429964,-122.1545229
NWC_CIPI,"Newport, RI",41.4899827,-71.3137707
TommyMediagold,"Loano, Liguria",44.1287537,8.2593713
fredmogul,New York,40.7127281,-74.0060152
giginuzzo2,"Rome,Italy",41.8933203,12.4829321
mysterious13467,"Punjab, Pakistan",31,72
LucaGattuso,"Milano, Italia",45.4668,9.1905
cubukhaber06,ANKARA,39.7160439,32.7059948
texasvoter817,"Fort Worth, Texas",32.753177,-97.3327459
ProfMajowicz,"Ontario, Canada",50.000678,-86.000977
PascoNOW,"Pasco County, FL",28.2996183,-82.4522702
Maria_Llorente_,"Valencia, Spain",39.4697065,-0.3763353
_FutureIsUs,"Stellenbosch, South Africa",-33.934444,18.869167
ErinTVnews,"Baltimore, MD",39.2908816,-76.610759
viboriux_marco,México City,19.4326296,-99.1331785
Dynagest2," , rue de Turbigo   Paris",NA,NA
davidabatchelor,"Beltsville, Maryland, USA",39.0299081,-76.9149547
JeCraqueTotal,"Tarn, Midi-Pyrénées",44.1254392,1.2394225
neueon,"Newton, MA",42.3370414,-71.2092214
pathogenbiotech,New York State,43.1561681,-75.8449946
Shrutikoorichh1,"Mumbai, India",18.9387711,72.8353355
theprogrammeman,"Newbury, Berkshire",51.4020055,-1.3236425
margarciacal,Granada,37.183054,-3.6021928
AquaShotsMedia,  Third Planet From The Sun,NA,NA
Healthicannausa,"Colorado Springs, Colorado",38.8339578,-104.8253485
AlvelaisPerez,"San Luis Potosí, México",22.5000001,-100.5000001
amdc2011,"Tuesday, November  ,  ",NA,NA
DanielleWile245,"Anderson, IN",40.1053196,-85.6802541
ford_nik,"Florida, USA",27.7567667,-81.4639835
LarryKaiser,"Ponte Vedra, FL",30.2274645,-81.3800824
MMins,New Mexico,34.5708167,-105.993007
Anything_flys78,"Parker, CO",39.5300141,-104.77311198596585
JasonWalker_,"Atlanta, Florida, Kgn Jamaica",NA,NA
Phreaked_,Jacked In,40.8800627,-100.4023259
SocioAnalytic,"Chicago, IL USA",41.8755616,-87.6244212
laceydfirestone,"Nashville, USA",36.1622296,-86.7743531
MrsRainbowZebra,She/Her A galaxy far far away,NA,NA
YouActProject,National,39.5839716,-80.0375691
healthrak,Nigeria,9.6000359,7.9999721
LVcomer,"Barcelona, Spain",41.3828939,2.1774322
CloudMyB,"Los Angeles, CA",34.0536909,-118.2427666
abcpoppins,"South West, England",52.7954791,-0.5402402866174321
AnnieWellsMSP,"Glasgow, Scotland",55.8609825,-4.2488787
Keysfins,At Altitude,NA,NA
Poulin2012,"Paris, France",48.8566969,2.3514616
DWUhlfelderLaw,"Santa Rosa Beach, FL",NA,NA
olivierveran,France,46.603354,1.8883335
cafreeland,"Toronto, ON",43.6534817,-79.3839347
Douglas4Moray,Moray,NA,NA
liamkerrMSP,Aberdeen,NA,NA
harveypuss,"South West, England",52.7954791,-0.5402402866174321
NewYorkStateAG,New York,40.7127281,-74.0060152
realDonaldTrump,"Washington, DC",38.8949855,-77.0365708
SkyNews,"London, UK",51.5073219,-0.1276474
JennyMikakos,"Melbourne, Victoria, Australia",NA,NA
IdiazAyuso,Entre Chamberí y Malasaña,NA,NA
DrRoselynAkombe,United States,39.7837304,-100.4458825
ImranKhanPTI,Pakistan,30.3308401,71.247499
KIMANIICHUNGWAH,Kenya,1.4419683,38.4313975
WCCO,"Minneapolis, MN",44.9772995,-93.2654692
telegraaf,Amsterdam,52.37454030000001,4.897975505617977
mrjamesob,London,51.5073219,-0.1276474
JohnCornyn,"Austin, Texas",30.2711286,-97.7436995
HectorLaHavana,Cuba,23.0131338,-80.8328748
tomselliott,"Madrid, Spain",40.4167047,-3.7035825
fordnation,Ontario,NA,NA
Stalec_,"Marseille, France",43.2961743,5.3699525
MichaelaHyde,Havering,NA,NA
ICRWAsia,"New Delhi, India",28.6138954,77.2090057
daviesneil275,"Wales, United Kingdom",52.2928116,-3.73893
JohnApplebyLD,"North East, England",NA,NA
bhupeshbaghel,"Bhilai, India",NA,NA
bigshmexy,Unfortunate urban environment,NA,NA
JustinTrudeau,Papineau,NA,NA
LinkedHD,"Phienix, AZ",NA,NA
Wakabando,Kenya,1.4419683,38.4313975
eoinburgin,"Edinburgh, Scotland",55.9533456,-3.1883749
Dazzanicster,"Scotland, United Kingdom",56.7861112,-4.1140518
DrEricDing,Washington DC   Virginia,NA,NA
gthomsonink,Edmonton AB,NA,NA
jnewsham,"North West, England",50.7711984,6.1824957
Erv111111,"Ontario, Canada",50.000678,-86.000977
iris_colano,MyCastle,NA,NA
DebraMessing,New York City ,NA,NA
ANI,India,22.3511148,78.6677428
NigelKellow,"London, England",51.5073219,-0.1276474
oldnanchris,Yorkshire and The Humber,53.9318994,-1.1664716608886017
Heena_J44,"Maharashtra, India",18.9068356,75.6741579
sebastianjroche,France,46.603354,1.8883335
MarissaNovetsky,Canada,61.0666922,-107.9917071
reneirartens,"Ontario, Canada",50.000678,-86.000977
Beckysimkiss,Birmingham,52.4796992,-1.9026911
Hennepin,"Hennepin County, Minnesota",NA,NA
RozehnalMd,"New York, NY",40.7127281,-74.0060152
robynbryant33,Australia,-24.7761086,134.755
JamiMilson4,"Florida, USA",27.7567667,-81.4639835
LeonKrauze,"Los Angeles, CA",34.0536909,-118.2427666
OregonGovBrown,"Salem, Oregon",NA,NA
rjginnie,"New Delhi, India",28.6138954,77.2090057
byKateSmith,"New York, USA",40.7127281,-74.0060152
l_stone,Ottawa,45.421106,-75.690308
redpillmonster, ,NA,NA
ianbrown,Manchester,53.4794892,-2.2451148
marzia_mazzacua,"Catanzaro, Calabria",NA,NA
nestrangeiro_pt,Portugal,NA,NA
StarTribune,"Minneapolis, MN",44.9772995,-93.2654692
kare11,"Minneapolis, MN",44.9772995,-93.2654692
dion_berkel,"Tilburg, Nederland",NA,NA
MIHomeYGK,"Kingston, Ontario, Canada",44.230687,-76.481323
portalmvd,Uruguay,-32.8755548,-56.0201525
