id,value,lemmata
150281556,0,beursgang hot finanscoop
150281561,0,Beurs zoeken richting
150281563,1,rentesurprise
150281570,1,woningmarkt trekteconomie uit put projectontwikkelaar bouwbedrijf en tuincentrum profiteren van ontwikkeling
150281573,1,woning kopen weer in_zwang
150281575,0,met mes op_tafel griekse premier eisen topoverleg in Brussel over extra geld
150281577,-1,sobere britse verkiezingsbegroting
150281578,0,yellen houden het spannend fed-president nog niet van_plan rente te verhogen
150281579,-1,Grieken halen geld weg
150281581,1,flink winst NWB_Bank
150281582,1,yel stut beurs
150281583,0,opkö
150281585,0,Beurs houden kruit droog
150281589,-1,salarisverhoging werken economie tegen
150281590,1,minder bankroet
150281591,0,$ 600 miljoen
150281593,-1,onrust door hoog rente
150281594,1,DAF schroeven productie op
150281596,1,fed-baas in lastig parket belegger vragen zich af wanneer Janet_Yellen rente gaan opschroeven
150281597,0,pensioengeld waaien toch naar zee
150281598,-1,tsipras willen bedeltop
150281600,-1,vrezen voor fed-besluit
150281601,1,belegger pakken winst
150281602,-1,Twijfel Fed drukken AEX
150281603,1,leegstand winkel worden aanpakken
150281611,0,spaarrente
150281613,-1,Fransen willen cfo KLM kwijt
150281614,0,ABN_Amro naar beurs in deel laat dit jaar 20 procent van bank in verkoop
150281615,0,rendement
150281619,0,Sluis op_los_schroef bouwer halen neus op voor miljard Rijkswaterstaat
150281620,0,provincie Utrecht aan kop DFT leggen twaalf provincie voor verkiezing langs deeconomisch meetlat
150281621,0,eurodip geven exporteur vleugel
150281622,0,belegger omarmen Fed
150281623,1,DSM deels verlossen eindelijk koper voor niet-kernactiviteit
150281626,1,koopkracht krabbelen op veel te besteden dankzij laag inflatie en dalen pensioenpremie
150281630,0,onverwacht geld voor Spuiforum mogelijk miljoenenbijdrage uit Brussel
150281638,-1,chinese groei onder druk
150281641,-1,vals start van bezuiniging Air_France-KLM
150281642,1,groen geld verdienen Blue Economy auteur creëren 100.000 baan in Zuid-Afrika
150281644,-1,Grieken krabbelen terug bodem van atheense schatkist komen in zicht
150281653,-1,beurs mollen
150281654,1,porsche op verkoopkoers
150281655,0,geld blijven naar obligatie stromen
150281657,0,doorstart al klaar La_Place sorteren voor op faillissement V d
150281666,-1,bank betalen rekening nederlands financieel sector tellen mondiaal steeds minder mee
150281667,0,pensioenpot staan nu in Londen
150281668,1,ook particulier zetten weer vol in begin van nieuw gekte op aandelenbeurs
150281669,0,toch naar mooi woning restschuld
150281671,1,economie op twee been '; consument en bedrijf trekken portemonnee
150281672,1,Ierland in lift
150281673,-1,we hebben boven ons stand leven '; dnb-president Knot fiscaal stimulans voor pensioen en eigen huis ver versoberen
150281676,-1,ASML trekken AEX omlaag
150281677,-1,reaal nog zwak dan euro
150281679,0,"0,9 op sparen"
150281683,-1,Amateur op beurs moeten uitkijken
150281688,0,ECB gezellen markt
150281689,1,Mkb krijgen veel
150281690,-1,beknibbelen
150281692,-1,korten op NFI baren zorg
150281693,-1,Jan_Modaal kunnen moeilijk rondkomen
150281694,-1,nieuwbouw in Zeist uitkleden we kunnen niet anders
150281700,-1,belasting rem op economie
150281704,-1,Deutsche zakken bij stresstest
150281706,1,Rabo groei versnellen consument gaan weer uitgeven en niet extra sparen
150281707,0,investeringsfonds EU dichtbij
150281713,-1,tekort duitse obligatie dreigen
150281716,-1,duur huis jagen dakloos straat op corporatie kijken niet wat iemand kunnen betalen
150281721,0,baan
150281722,1,Solvabiliteit_Vivat herstellen
150281723,1,lente naderen voor eurozone
150281726,-1,Pensioenfonds klem door ECB Van beursbonanza worden niet maximaal profiteren laag rente doen pijn
150281727,0,rente omlaag op een dag qe
150281728,0,huur stuwen prijs in stad
150281730,-1,Grieken geven hun vertragingstactiek op bodem schatkist in zicht juncker in strijd
150281731,0,"1,8"
150281739,-1,moeizaam uitverkoop Air_France-KLM analyse
150281741,1,veel baan
150281742,0,spoedberaad turks lira
150281743,0,stoppen niet met hervormen
150281744,1,aanzet geldpers positief consument zullen gaan uitgeven voorzien rabo-econoom
150281745,1,mkb-fonds op stoom pensioengeld weten weg te vinden naar ondernemer
150281746,0,woekernazorg beteren tuchtzaak tegen achterblijvend sns-reaal
150281747,1,zeer hoog export China
150281748,0,wet dwingen tot woekernazorg Dijsselbloem leggen verzekeraar verplichting op
150281749,1,ruim 6000 baan erbij
150281754,1,stimulering van startups werpen zijn vrucht af
150281755,0,Fed kunnen tijd nemen voor rentebeleid
150281759,1,dollar denderen door sterk banencijfer brengen renteverhoging VS dichtbij
150281762,0,omzet
150281763,-1,Grieken zijn weer platzak
150281765,0,breed spreiden in obligatie
150281766,1,slim lenen aan (klein)kinderen Familiehypotheek kunnen win-win opleveren
150281767,-1,banengroei vallen slecht
150281768,-1,verliezen op Wall_Street
150281777,-1,baan liggen voor oprapen verkiezingsretoriek
150281778,0,boete voor af KLM
150281779,0,spaarrente naderen 1 -grens
150281780,1,"inflatiedoel in zicht geldontwaarding volgens ECB naar 1,8 in 2017"
150281782,-1,Leven zijn dood finanscoop
150281783,0,geldprobleem bijde club directeur VNO-NCW over belang van goed penningmeester
150281784,-1,Peking zwakken groeiraming af
150281785,1,markt herstellen
150281786,1,gejuich om ecb-plannen
150281787,-1,Lira drukken
150281788,-1,Europa laten zich oor aannaaien '; Wim_van_der_Leegte
150281789,0,(b)aan deur
150281790,0,spaargeld en toch in rood
150281791,0,groei economie gestaag '; interview cpb-directeur tijd van enorm krimp liggen achter ons
150281792,0,Scheveningen voor miljoen op schop je moeten straks zee weer kunnen zien
150281793,1,bajesboot naar Westerdok Stageplek voor hotelopleiding honderd werkloze
150281798,-1,dit vallen niet onder bezuinigen maar onder bedriegen
150281801,-1,China verwachten laag groei
150281802,-1,laag dollar en olie treffen VS
150281803,0,toekomst Schiphol onzeker concurrentie van internationaal luchthaven worden steeds scherp
150281806,0,ubs terug op Zuidas
150281807,-1,peilstok scheepvaart wijzen op probleem Baltic Dry Index' op laag punt in dertig jaar
150281808,1,eindsprint op damrak
150281809,0,ING zeggen heel Voya vaarwel
150281810,0,Zweden kopen Kijkshop
150281811,0,ING investeren in recyclingbedrijf
150281812,1,naar nieuw piek
150281814,0,jeugd zijn toekomst
150281818,1,animatie zetten stad op kaart '; Utrecht broedplaats creatief industrie
150281820,0,jong boer krijgen steun in rug vergrijzing agrarisch sector baren provincie zorgen
150281824,0,knvb-beker reddingsboei prijs in De_Kuip moeten aanzien FC_Twente redden
150281828,-1,oliezorg drukken Dow
150281829,1,managen met Microsoft grensverlegger CRM_Partners willen Europa veroveren
150281833,0,verkopen van deens kroon
150281835,0,Nederland veel aan champagne
150281839,0,hoeveelheid gas blijven onzeker
150281841,0,defensie willen miljard erbij
150281849,1,industrie blijven groeien
150281850,0,benzine worden weer duur
150281851,0,deflatie eurozone halveren door olie
150281852,1,Record voor Nasdaq
150281853,1,AEX beginnen maart goed
150281857,-1,afschaffen van laag btw kosten 55.000 baan '; vooral toerisme cultureel sector en horeca zullen bloeden
150281863,-1,economie trekken aan Verkiezingsprietpraat
150281866,-1,Bedrijvigheid_China laag
150281869,0,rente in China opnieuw laag
150281871,1,groeimotor van India nog lang niet uitrazen
150281872,0,macrocijfer terug op radar belegger
150281877,1,arbeidsmarkt kantelen uitzenders zien vraag naar personeel flink toenemen
150281879,0,loon
150281883,-1,transitie kosten geld iedereen lijden pijn bij hervormen pensioen
150281887,1,snack weer in trekken horeca klimmen na zwaar periode eindelijk uit dal
150281894,1,baan voor oprapen Werkgelegenheid knallen omhoog
150281898,-1,negatief rente
150281899,1,nieuw belastingstelsel oppepper
150281900,1,FD zien omzet toenemen
150281901,-1,Wall_Street tik laag
150281902,1,AEX hervatten voortgang
150281905,0,Bol.com halen V
150281906,0,Marge_Ahold moeten omhoog Nederlanders willen ook Tsjechen aan stroopwafelkrijgen
150281908,1,woningmarkt krijgen impuls ABN_Amro restschuldfinanciering ook voor nieuw klant
150281909,0,Coca-Cola lenen miljard euro
150281911,-1,Winstmarge_KLM maken duikvlucht '; alarmeren analyse van luchtvaartcentrum
150281914,0,Fransen krijgen opnieuw uitstel
150281917,1,Cao bieden helderheid
150281918,-1,Grieken liggen nu al dwars
150281919,-1,kalm aan op Wall_Street
150281920,1,vion optimistisch voor jaarcijfer
150281921,1,euro-obligatie willen in VS
150281923,1,bank af fietsenstalling in sociaal zaak U-stal helpen werkloos en arbeidsongeschikt
150281924,0,starter hierheen
150281926,0,akkoord met deal Grieken
150281931,-1,Banen_KLM op tocht vliegmaatschappij willen af van duizend arbeidsplaats
150281933,0,bank schikken voor miljard
150281935,-1,sterk Schiphol in gevarenzone
150281936,-1,fel verzet KLM er tegen inleveren
150281937,0,Grieken voorlopig redden fors kritiek IMF op realititeitsgehalte van hervorming
150281939,1,Records op Wall_Street
150281940,0,yellen houden al optie open
150281941,0,AEX klimmen naar 480
150281946,-1,industrie willen minder meebetalen aan JSF nederlands bedrijf dreigen order mis te lopen
150281950,-1,Grieken op dun koord plagen land missen deadline voor lijst hervorming
150281952,-1,rente zijn kwaal bij Delta_Lloyd
150281956,-1,verkopen van huis dalen
150281957,1,lekker shoppen
150281958,-1,gouds kaas worden amerikaans product '; Duitsers waarschuwen voor handelsakkoord
150281960,1,miljoen voor strijd tegen werkloosheid
150281961,-1,basisscholen staan water aan lip al 29 instelling onder scherp financieel toezicht
150281963,0,zorgkorting zijn van tafel
150281967,0,niet korten op spuitgast
150281968,1,besparing zetten PostNL op winst brievenbezorger leveren net resultaat
150281969,1,babymelk wit motor PostNL
150281970,-1,banenverlies Karstadt
150281971,0,Grieken toveren uitweg nieuw plan moeten EU_en_imf overtuigen van goed willen
150281972,1,Lloyds terug naar dividend
150281973,-1,woningmarkt alweer op_tilt in Amsterdam Bieders vallen over elkaar heen om huis te bemachtigen
150281974,-1,ontslagregen door eigen bijdrage
150281981,-1,bonusregen in top fors beloning voor bestuurder ook bij matig resultaat
150281982,0,veel beweging op aandelenmarkten
150281983,0,versimpel belastingplan
150281984,-1,Grieken nu al teleurstellen brusselse deal van premier Tsipras voelen als bedrog
150281985,-1,eerst zien en dan geloven '; Scepsis over verlenging griekse steun
150281986,0,overleg over KLM in Parijs
150281987,-1,Redding van Petrobras kunnen $ 110 miljard kost
150281991,1,groei eurozone trekken weer aan
150281992,0,creëerden bank nu ook woekerswap
150281994,0,werkloosheid bestrijden
150281995,-1,renteswapdrama mkb er duizend ondernemer willen zekerheid maar lopen financieel schade op
150281996,0,zo werken swapmechanisme
150281997,0,rente
150281998,1,rendement uit europese bedrijfsobligaties
150281999,0,DNB willen spaarlust beteugelen
150282000,0,beleggingstip volgen aandeleninkoopprogramma
150282001,1,geld verdienen aan schaarste vragen naar grondstof zullen stijgen
150282002,1,winst
150282004,1,heil in hypotheek
150282011,-1,zacht euro groot ramp brief van dag
150282012,1,ABN klaar voor beurs klinkende cijfer in aanloop naar verkoop door staat
150282013,0,belegger geven kabinet onvoldoend ING_Beleggersbarometer klimmen weer iets hoog
150282014,-1,laag rente zetten winst ECB laag
150282015,1,BAM zien herstel in verkoop woning koers bouwer steeg sinds benoeming ceo 58
150282016,0,weinig beweging
150282017,-1,snoei in oerwoud aan aftrekpostje '; Stef van Weeghel
150282020,-1,slikken of terug naar drachme
150282021,1,we hebben aan Henk_Kamp uitstekend minister van ez
150282022,1,het gaan goed
150282024,-1,klein rol binden in WW SER gunnen vakbeweging geen dominant positie
150282027,0,veel beurs minder bank
150282028,0,fiscaal pardon in Griekenland
150282029,-1,geen vreugde na Fed
150282030,-1,geen feest na Fed
150282031,0,cao
150282035,-1,CAO_VERDWIJNT werkgever huidig afspraak met personeel te duur en te star
150282039,1,veel werk via uitzenders
150282041,0,belegger zien risico
150282042,1,shell-topman blijven optimist in Nigeria dip olieprijs dwingen tot diversifiëren economie
150282043,0,britse inflatie zakken weg
150282047,-1,onrust bij Dierenambulance directeur liggen onder vuur en er zijn financieel tekort
150282051,-1,belastingbetaler draaien ervoor op brief van dag
150282052,0,Wall_Street afwachten
150282053,1,miljoen naar Zeeland Projectontwikkelaars bouwen zeven park voor Roompot
150282054,-1,uitvoer van bloem dalen
150282055,0,fout bedanken
150282056,0,dilemma
150282057,1,anbang dark horse nu wit ridder
150282058,1,duitse zon blijven schijnen
150282060,1,japans groei stuwen nikkei
150282061,1,veel laag advieskosten
150282062,-1,schaduw Randstad nekken krimpgebied veel uitkering in achterblijven regio
150282063,0,Portugal mogen versnellen
150282064,0,wat brengen TNT
150282070,0,tien snoeitruc voor ambtenarenbeul blok
150282071,-1,baan weg bij privé- universiteit
150282072,-1,veldslag in Europa Ajax PSV en Feyenoord kunnen alleen met superfaciliteit in hun stadion nog begroting opschroeven
150282074,0,het gaan opeen hartstikke goed in Nederland
150282075,0,Chinezen maken entree staat verkopen voormalig vakbondsbolwerk Vivat aan bedrijf uit Peking
150282079,0,£ 1 miljard voor londens City
150282080,0,Grieken en Fed in schijnwerper
150282083,0,wat je van ver halen grijs import
150282086,1,consument op_dreef Binnenlandse besteding stijgen dit jaar verder
150282087,1,duitse economie sterk groeien
150282088,0,valutawapen
150282089,-1,Berlusconi voelen crisis
150282092,1,licht aan griekse hemel
150282093,-1,geboeid door restschuld Huis onder water blijven financieel molensteen
150282095,0,landenkeuze cruciaal bij obligatie
150282096,0,obligatie blijven maar stijgen
150282098,0,deens bank sparen kosten geld
150282102,1,voor jezelf werken maken heel creatief
150282103,1,directeur Radine aantal order zijn fors groeien
150282104,1,maasvlakte 2 werkverschaffer
150282108,-1,herstellen zijn nogal altijd heel erg bescheiden analyse werkloos voorlopig werkloos
150282110,1,kind sparen veel
150282111,0,huizenjacht
150282112,0,ECB zijn eindelijk wakke '; centraal bankier gebruiken rente om waarde valuta te drukken
150282114,0,tien keer Apple
150282115,-1,melkprijs in vrij val laag tarief voor melkveehouder beginnen zich te wreken
150282116,0,zweedse rente onder nulpunt
150282117,-1,tik voor begroting door laag inflatie daling gasprijs zijn extra tegenvaller overheid
150282118,1,glas op Wall_Street halfvol
150282119,0,Moeders werken dankzij oma ouder creatief in omzeilen duur kinderopvang
150282123,-1,werk in zorg onmogelijk door bezuiniging
150282124,1,opleving huizenmarkt zetten ook door in 2015
150282126,-1,baan weg door inzet postscooter
150282130,1,sterk jaar voor Heineken
150282131,1,zaak vol in bloei
150282134,0,voldoend rek in PEC terugplaatsing in categorie 1 wegens financieel situatie verminderen ambitie in Zwolle niet
150282136,1,industrie trekken kar machinemakers en verwerker metalen boer goed
150282137,1,ING geven belegger reden voor feest dividend terug na zes jaar van droogte
150282139,-1,ontslagronde bij oliebedrijf
150282140,0,huizenprijs in groot stad als ouds
150282141,1,Hoop voor bouwvakker
150282143,0,EU willen maandag akkoord Grieken net op_tijd voor fiat in nationaal parlement
150282146,0,80.000
150282149,-1,uitleg Blokker zijn nog ontoereikend '; bond hebben groot twijfel over ontslaan
